tsne1,tsne2,reciter
5.915864,-6.930734,Saud_Alshuraim
8.490558,0.10644528,Saud_Alshuraim
3.4758968,4.673044,Saud_Alshuraim
3.802562,1.7667211,Saud_Alshuraim
8.407148,0.7551941,Saud_Alshuraim
-0.022093182,3.8167539,Saud_Alshuraim
-7.6404233,-2.6205242,Saud_Alshuraim
8.422999,0.84738237,Saud_Alshuraim
5.9481587,-6.8553767,Saud_Alshuraim
-8.276859,-5.5565042,Saud_Alshuraim
-7.2136765,-3.2044773,Saud_Alshuraim
5.995025,-7.470941,Saud_Alshuraim
8.434917,0.7509265,Saud_Alshuraim
-7.705485,-2.7679474,Saud_Alshuraim
3.5200858,4.7038016,Saud_Alshuraim
6.0406685,-7.765298,Saud_Alshuraim
3.6143186,4.732725,Saud_Alshuraim
-11.2561655,1.104703,Saud_Alshuraim
-1.4146942,4.534101,Saud_Alshuraim
-8.433952,-5.348223,Saud_Alshuraim
3.443519,4.6142955,Saud_Alshuraim
-8.332356,-5.3622146,Saud_Alshuraim
6.003146,-7.2662945,Saud_Alshuraim
1.4675696,4.1592984,Saud_Alshuraim
3.0703573,4.5767,Saud_Alshuraim
5.996145,-7.1600657,Saud_Alshuraim
3.8226917,1.7975248,Saud_Alshuraim
3.4880352,2.3792686,Saud_Alshuraim
5.960999,-7.007173,Saud_Alshuraim
8.512369,0.71033555,Saud_Alshuraim
-8.286453,-5.571532,Saud_Alshuraim
8.469083,0.67703635,Saud_Alshuraim
3.5451488,4.7097783,Saud_Alshuraim
3.9918082,1.755023,Saud_Alshuraim
-8.186491,-5.7230124,Saud_Alshuraim
-2.2844203,-5.661097,Saud_Alshuraim
3.8981066,1.9879636,Saud_Alshuraim
5.90255,-6.4698524,Saud_Alshuraim
8.454128,0.7392723,Saud_Alshuraim
-8.142415,-2.3992598,Saud_Alshuraim
3.3944776,4.6296906,Saud_Alshuraim
1.4680914,4.285184,Saud_Alshuraim
-7.6550145,-2.8024344,Saud_Alshuraim
8.174375,0.8623412,Saud_Alshuraim
-7.740311,-2.7425156,Saud_Alshuraim
3.4352684,4.6409388,Saud_Alshuraim
3.594702,2.2377114,Saud_Alshuraim
3.953277,1.8937191,Saud_Alshuraim
-8.416886,-5.4437757,Saud_Alshuraim
-2.1297936,-5.7479973,Saud_Alshuraim
5.8730016,-6.6634545,Saud_Alshuraim
3.5329254,4.704872,Saud_Alshuraim
-2.4544284,-5.592423,Saud_Alshuraim
-8.29517,-5.368352,Saud_Alshuraim
3.3847334,4.6500998,Saud_Alshuraim
3.4579837,4.649452,Saud_Alshuraim
3.3658075,2.0404727,Saud_Alshuraim
3.574906,4.711956,Saud_Alshuraim
-8.23055,-5.5894914,Saud_Alshuraim
-2.3665626,-5.6389937,Saud_Alshuraim
-2.2028122,-5.72516,Saud_Alshuraim
8.410335,0.78917104,Saud_Alshuraim
3.4703374,4.638481,Saud_Alshuraim
-7.6511116,-2.8081865,Saud_Alshuraim
-8.02367,-2.5175285,Saud_Alshuraim
6.063765,-7.463933,Saud_Alshuraim
0.6294586,4.16477,Saud_Alshuraim
-3.5873408,-9.066353,Saad_Alghamdi
0.14675964,11.075558,Saad_Alghamdi
-4.6098247,-7.6927557,Saad_Alghamdi
-5.9469047,-6.832586,Saad_Alghamdi
-3.5622087,-9.321029,Saad_Alghamdi
3.6623864,6.5260267,Saad_Alghamdi
-6.8940306,-2.8962471,Saad_Alghamdi
2.5418777,7.207284,Saad_Alghamdi
3.9965262,6.6050487,Saad_Alghamdi
0.23112257,11.079173,Saad_Alghamdi
0.24604586,10.974796,Saad_Alghamdi
-0.78211015,-3.9525151,Saad_Alghamdi
-0.4265693,-4.029466,Saad_Alghamdi
4.5524783,6.450353,Saad_Alghamdi
0.15106039,11.05269,Saad_Alghamdi
-0.4283781,-4.134492,Saad_Alghamdi
-5.698662,-6.624804,Saad_Alghamdi
2.0390859,-4.1469064,Saad_Alghamdi
2.3736553,-2.7654967,Saad_Alghamdi
2.0570877,-4.1106224,Saad_Alghamdi
-0.56523573,-3.9628658,Saad_Alghamdi
-0.8530195,-3.9762762,Saad_Alghamdi
-5.3996553,-7.2310867,Saad_Alghamdi
-5.211679,-4.4176545,Saad_Alghamdi
0.11814871,11.03733,Saad_Alghamdi
-7.582625,3.510253,Saad_Alghamdi
-5.1664486,-7.206428,Saad_Alghamdi
2.9399397,6.543922,Saad_Alghamdi
2.2231145,-3.8298347,Saad_Alghamdi
-0.3472133,-4.0123777,Saad_Alghamdi
-4.218641,-8.517944,Saad_Alghamdi
-3.2684178,-10.032944,Saad_Alghamdi
-3.5458496,-9.3046,Saad_Alghamdi
3.5928338,6.6521583,Saad_Alghamdi
-3.434001,-9.661877,Saad_Alghamdi
-0.9784068,-3.9682622,Saad_Alghamdi
0.070231825,11.10538,Saad_Alghamdi
-0.65054375,-3.993594,Saad_Alghamdi
0.16564438,10.942527,Saad_Alghamdi
-3.4920707,-9.158794,Saad_Alghamdi
1.8516442,-4.078989,Saad_Alghamdi
0.23225251,10.938757,Saad_Alghamdi
-1.3376029,-4.086389,Saad_Alghamdi
2.088719,-4.3076015,Saad_Alghamdi
-5.3042145,-7.39075,Saad_Alghamdi
-5.2239738,-7.0744686,Saad_Alghamdi
-0.4962178,-3.8867931,Saad_Alghamdi
-7.753448,3.312204,Saad_Alghamdi
0.041231245,11.066221,Saad_Alghamdi
3.5518754,6.5255227,Saad_Alghamdi
0.1114045,11.009679,Saad_Alghamdi
2.0334089,-4.0352135,Saad_Alghamdi
-4.7420053,-7.579244,Saad_Alghamdi
2.134077,-3.7455564,Saad_Alghamdi
-3.7077162,-9.112698,Saad_Alghamdi
0.26926982,10.946292,Saad_Alghamdi
-4.5839653,-4.2191687,Saad_Alghamdi
3.3330953,6.746819,Saad_Alghamdi
-4.7955465,-7.6971107,Saad_Alghamdi
0.23089291,11.063368,Saad_Alghamdi
2.1307364,-3.9622629,Saad_Alghamdi
-5.5222554,-7.401392,Saad_Alghamdi
-3.5300722,-9.501619,Saad_Alghamdi
2.0456774,-4.0816345,Saad_Alghamdi
4.744915,6.6001444,Saad_Alghamdi
4.1310315,6.5204387,Saad_Alghamdi
-2.2828789,-4.2478642,Saad_Alghamdi
2.0070093,-4.270488,Saad_Alghamdi
4.5021243,6.5196404,Saad_Alghamdi
2.1496885,-3.5683668,Saad_Alghamdi
1.7710301,-4.101977,Saad_Alghamdi
-8.89954,-0.69126076,Saad_Alghamdi
-2.596653,-3.86989,Saad_Alghamdi
0.20111208,11.075211,Saad_Alghamdi
-1.7806958,-3.8499076,Saad_Alghamdi
-0.25777963,11.039307,Saad_Alghamdi
0.098672636,10.999156,Saad_Alghamdi
-5.581389,-7.1236196,Saad_Alghamdi
-5.335709,-7.379825,Saad_Alghamdi
-0.94127774,-3.985917,Saad_Alghamdi
-2.8451102,-3.3133643,Saad_Alghamdi
-0.23834091,11.031857,Saad_Alghamdi
0.116910994,11.078109,Saad_Alghamdi
4.69101,6.462532,Saad_Alghamdi
0.24035373,10.955594,Saad_Alghamdi
-3.5929859,-9.612236,Saad_Alghamdi
-2.193023,-4.17622,Saad_Alghamdi
4.5384107,6.5144424,Saad_Alghamdi
-0.63529223,-3.9438248,Saad_Alghamdi
2.4396105,-3.4194922,Saad_Alghamdi
2.0863721,-4.1203537,Saad_Alghamdi
-2.9192317,6.226322,Saad_Alghamdi
0.22886129,11.050575,Saad_Alghamdi
2.664175,7.5424953,Saad_Alghamdi
4.6934,6.227435,Saad_Alghamdi
-4.32646,-8.375382,Saad_Alghamdi
3.6816077,6.540309,Saad_Alghamdi
2.0776434,-4.076359,Saad_Alghamdi
-6.0074844,-7.2253013,Saad_Alghamdi
1.93325,-4.280149,Saad_Alghamdi
0.12533754,11.072289,Saad_Alghamdi
-3.399825,-9.801777,Saad_Alghamdi
1.9615431,-3.8674047,Saad_Alghamdi
-0.79556215,-3.9813044,Saad_Alghamdi
-5.79375,-7.689837,Saad_Alghamdi
-1.7573286,-4.1513333,Saad_Alghamdi
-0.83925986,6.8634734,Saad_Alghamdi
0.23485845,11.108124,Saad_Alghamdi
-10.502246,-3.829717,Saad_Alghamdi
2.1262486,-3.7951126,Saad_Alghamdi
-0.91058755,-4.021786,Saad_Alghamdi
-10.929979,2.311417,Saad_Alghamdi
3.3832905,6.655809,Saad_Alghamdi
1.9771228,-4.099807,Saad_Alghamdi
-6.652534,-8.049785,Saad_Alghamdi
2.0048966,-4.2947454,Saad_Alghamdi
-3.7174377,-9.222393,Saad_Alghamdi
-1.2177761,-4.00107,Saad_Alghamdi
-3.0648944,-9.979604,Saad_Alghamdi
3.7115347,6.5642257,Saad_Alghamdi
-5.193281,-4.204003,Saad_Alghamdi
3.355592,6.7053027,Saad_Alghamdi
3.098507,6.9769006,Saad_Alghamdi
1.7722995,-1.7936097,Saad_Alghamdi
-2.4605482,-4.150693,Saad_Alghamdi
-0.89653385,-4.099497,Saad_Alghamdi
2.4749944,-2.6171954,Saad_Alghamdi
2.0850887,7.6690702,Saad_Alghamdi
0.23121138,11.110377,Saad_Alghamdi
-0.5347456,-3.963566,Saad_Alghamdi
-5.310699,-7.434795,Saad_Alghamdi
-1.5977776,-4.032284,Saad_Alghamdi
2.0737135,-3.9234564,Saad_Alghamdi
2.085595,-4.1340294,Saad_Alghamdi
2.1187308,-3.8855028,Saad_Alghamdi
1.950741,-4.1214533,Saad_Alghamdi
4.358456,6.561512,Saad_Alghamdi
-0.4757131,-3.9463804,Saad_Alghamdi
-1.937976,-3.9129267,Saad_Alghamdi
0.09973457,11.050387,Saad_Alghamdi
-4.5118003,-8.02672,Saad_Alghamdi
3.56804,6.5621805,Saad_Alghamdi
-3.1399593,-10.095118,Saad_Alghamdi
2.0994546,-4.0507193,Saad_Alghamdi
-5.7305903,-6.7353888,Saad_Alghamdi
-3.672376,-9.182104,Saad_Alghamdi
0.24839917,11.03045,Saad_Alghamdi
4.514634,6.5295477,Saad_Alghamdi
-0.50543153,-3.9565933,Saad_Alghamdi
-0.38501227,-3.9943433,Saad_Alghamdi
4.4433665,6.4971495,Saad_Alghamdi
2.7263696,6.9371123,Saad_Alghamdi
-3.60059,-9.101867,Saad_Alghamdi
-3.1946235,-10.054912,Saad_Alghamdi
-1.2848005,-3.955361,Saad_Alghamdi
4.467129,6.591016,Saad_Alghamdi
-4.5006685,-8.236433,Saad_Alghamdi
-5.3556433,-7.2764964,Saad_Alghamdi
4.4791675,6.4152846,Saad_Alghamdi
-3.4810977,-9.473686,Saad_Alghamdi
-7.6889143,3.340798,Saad_Alghamdi
-0.4434793,11.0710745,Saad_Alghamdi
-4.8342304,-7.4264793,Saad_Alghamdi
-4.86449,-7.5114303,Saad_Alghamdi
-4.8820925,-7.471038,Saad_Alghamdi
-4.758423,-7.6187363,Saad_Alghamdi
-0.5083224,-3.9658942,Saad_Alghamdi
-4.200384,-8.401298,Saad_Alghamdi
-2.951464,-10.198108,Saad_Alghamdi
4.549231,6.497144,Saad_Alghamdi
3.092458,6.880313,Saad_Alghamdi
3.5177214,6.9051156,Saad_Alghamdi
-4.8000555,-7.826903,Saad_Alghamdi
4.626477,6.402502,Saad_Alghamdi
-0.8423032,-3.9673264,Saad_Alghamdi
-2.1767282,-4.200936,Saad_Alghamdi
-1.1483035,-4.031939,Saad_Alghamdi
4.771268,6.3794937,Saad_Alghamdi
-3.198594,-10.09942,Saad_Alghamdi
-5.4527235,-7.0583043,Saad_Alghamdi
-0.5141536,-4.0915146,Saad_Alghamdi
2.0860755,-3.956711,Saad_Alghamdi
2.7130842,6.957098,Saad_Alghamdi
3.433453,6.5327096,Saad_Alghamdi
-0.5893021,-3.9659278,Saad_Alghamdi
-5.5242815,-7.2961893,Saad_Alghamdi
4.9800363,6.749806,Saad_Alghamdi
-3.2414064,-10.083713,Saad_Alghamdi
-0.49918994,-3.947459,Saad_Alghamdi
-3.3976216,-9.740834,Saad_Alghamdi
-7.56285,3.4264677,Saad_Alghamdi
2.350176,-3.7085779,Saad_Alghamdi
4.570311,6.5265517,Saad_Alghamdi
4.288185,6.6094575,Saad_Alghamdi
3.9891331,6.576014,Saad_Alghamdi
-0.764028,-4.0425086,Saad_Alghamdi
4.407185,6.5087037,Saad_Alghamdi
0.25753143,10.897429,Saad_Alghamdi
-6.0294695,-7.028081,Saad_Alghamdi
-3.5476284,-9.248446,Saad_Alghamdi
2.5109599,-3.1145198,Saad_Alghamdi
-0.30551007,-4.1397,Saad_Alghamdi
4.478932,6.4949718,Saad_Alghamdi
-8.618746,-2.1903214,Saad_Alghamdi
4.6580415,6.4741545,Saad_Alghamdi
2.095056,-4.200615,Saad_Alghamdi
2.145649,-3.8428304,Saad_Alghamdi
-3.45447,-9.571408,Saad_Alghamdi
-4.863496,-7.9831753,Saad_Alghamdi
-3.4646828,-10.019679,Saad_Alghamdi
-0.48350444,-3.9779696,Saad_Alghamdi
-5.401921,-7.26759,Saad_Alghamdi
2.5513487,-2.4296026,Saad_Alghamdi
-5.3028526,-7.233958,Saad_Alghamdi
-3.4440148,-9.277517,Saad_Alghamdi
-0.54357475,11.096889,Saad_Alghamdi
0.18468924,10.945106,Saad_Alghamdi
1.9746754,-3.8341417,Saad_Alghamdi
-0.36388642,11.125911,Saad_Alghamdi
-10.238478,-4.302634,Saad_Alghamdi
-6.3774137,-2.9457192,Saad_Alghamdi
0.1655675,11.016956,Saad_Alghamdi
3.0050113,7.0506115,Saad_Alghamdi
-3.0199876,-10.288269,Saad_Alghamdi
4.1520452,5.910239,Saad_Alghamdi
-5.8392634,-6.6721687,Saad_Alghamdi
-4.4057317,-8.503813,Saad_Alghamdi
3.4162667,6.464585,Saad_Alghamdi
2.1836376,-3.8911624,Saad_Alghamdi
4.8272276,6.374748,Saad_Alghamdi
3.0422013,7.2590213,Saad_Alghamdi
2.3889906,6.9117045,Saad_Alghamdi
-3.4410527,-9.961814,Saad_Alghamdi
-1.0874887,-4.0115814,Saad_Alghamdi
1.821119,-4.0062757,Saad_Alghamdi
2.027287,-4.2383084,Saad_Alghamdi
-1.1702367,-3.9641185,Saad_Alghamdi
-0.5790756,-3.8944235,Saad_Alghamdi
-0.4994752,-3.9721334,Saad_Alghamdi
2.0487862,-4.18672,Saad_Alghamdi
-0.37314525,-3.9663756,Saad_Alghamdi
1.8198584,-3.9237943,Saad_Alghamdi
3.9088004,6.582388,Saad_Alghamdi
-0.8683242,-4.093762,Saad_Alghamdi
-0.42845052,11.0767975,Saad_Alghamdi
-5.013223,-7.3388944,Saad_Alghamdi
-4.1561956,-8.582069,Saad_Alghamdi
2.420389,-3.3601267,Saad_Alghamdi
4.68403,6.2602124,Saad_Alghamdi
4.485645,6.3852034,Saad_Alghamdi
-0.61259794,-3.964263,Saad_Alghamdi
4.498711,6.5052023,Saad_Alghamdi
3.223734,7.160798,Saad_Alghamdi
2.3984272,-5.0520244,Saad_Alghamdi
2.5491524,-2.3800647,Saad_Alghamdi
-0.5833888,-3.9613492,Saad_Alghamdi
2.0551054,-4.260441,Saad_Alghamdi
0.2739408,11.101228,Saad_Alghamdi
4.6022243,6.449581,Saad_Alghamdi
-5.2967653,-7.2244973,Saad_Alghamdi
-3.1888359,-10.07471,Saad_Alghamdi
2.07633,-4.34403,Saad_Alghamdi
0.092540815,11.036678,Saad_Alghamdi
-3.6199553,-9.124417,Saad_Alghamdi
-3.6329896,-9.239306,Saad_Alghamdi
-0.69985574,-3.7900445,Saad_Alghamdi
-3.6516075,-9.147501,Saad_Alghamdi
-0.43119216,-3.9748983,Saad_Alghamdi
-0.37161255,-4.064449,Saad_Alghamdi
4.728086,6.139978,Saad_Alghamdi
2.1417441,-3.7207417,Saad_Alghamdi
-0.7530854,-3.965,Saad_Alghamdi
-5.3934197,-7.6317134,Saad_Alghamdi
2.0450087,-4.349658,Saad_Alghamdi
-5.507168,-7.790311,Saad_Alghamdi
-5.3730783,-6.887339,Saad_Alghamdi
-5.47733,-7.047814,Saad_Alghamdi
-5.810086,-6.8100486,Saad_Alghamdi
2.195535,-3.623516,Saad_Alghamdi
-3.5454104,-9.541545,Saad_Alghamdi
-6.0392632,-6.7298465,Saad_Alghamdi
2.0544195,-4.009706,Saad_Alghamdi
-3.4648538,-9.748969,Saad_Alghamdi
2.080727,-3.9995358,Saad_Alghamdi
4.2361693,6.617324,Saad_Alghamdi
-6.7624454,-3.0474002,Saad_Alghamdi
1.8549842,-3.7329626,Saad_Alghamdi
-0.3841627,-4.058274,Saad_Alghamdi
-0.63455755,-3.971168,Saad_Alghamdi
-3.4237282,-9.676174,Saad_Alghamdi
1.8557687,-3.8422217,Saad_Alghamdi
-3.575747,-9.186009,Saad_Alghamdi
-2.5770526,6.660432,Saad_Alghamdi
-3.6753106,-8.948736,Saad_Alghamdi
2.3499167,-3.7679815,Saad_Alghamdi
0.278962,10.932308,Saad_Alghamdi
-3.3414237,-9.909164,Saad_Alghamdi
2.0442884,-4.17094,Saad_Alghamdi
-0.37680957,-4.127857,Saad_Alghamdi
-2.7639308,-3.2422853,Saad_Alghamdi
0.08578225,11.021195,Saad_Alghamdi
-5.9763994,-6.688766,Saad_Alghamdi
-4.4072,-8.3503895,Saad_Alghamdi
-2.557071,-3.9477017,Saad_Alghamdi
4.2568073,6.556928,Saad_Alghamdi
-0.7170976,-3.9804354,Saad_Alghamdi
-5.394878,-6.9196124,Saad_Alghamdi
-3.269861,-10.088397,Saad_Alghamdi
2.0335476,-4.0594106,Saad_Alghamdi
-7.4856095,3.4621856,Saad_Alghamdi
-5.9908137,-8.401246,Saad_Alghamdi
3.2075214,6.560712,Saad_Alghamdi
4.565684,6.5906606,Saad_Alghamdi
-0.538256,-3.9950135,Saad_Alghamdi
-1.049266,-4.0202413,Saad_Alghamdi
4.5937223,6.32182,Saad_Alghamdi
4.1282215,6.559822,Saad_Alghamdi
2.472782,7.043681,Saad_Alghamdi
0.15472089,11.098539,Saad_Alghamdi
2.3915431,-2.758217,Saad_Alghamdi
4.4073114,6.509365,Saad_Alghamdi
-5.619876,-7.0363126,Saad_Alghamdi
2.2721534,-3.8136623,Saad_Alghamdi
3.0970051,6.9625382,Saad_Alghamdi
-3.3689783,-9.433715,Saad_Alghamdi
3.0030885,6.8813396,Saad_Alghamdi
2.1950667,-3.7944598,Saad_Alghamdi
-0.5194928,-3.9969623,Saad_Alghamdi
-3.1194363,-10.026179,Saad_Alghamdi
-5.4918356,-6.867658,Saad_Alghamdi
-2.7629774,6.9685197,Saad_Alghamdi
2.4248264,6.857909,Saad_Alghamdi
-4.7353415,-7.6433983,Saad_Alghamdi
4.6733437,6.6080317,Saad_Alghamdi
2.3216178,7.864447,Saad_Alghamdi
3.5224183,6.7492027,Saad_Alghamdi
2.0282927,-3.9396183,Saad_Alghamdi
0.15787168,11.031105,Saad_Alghamdi
2.7233198,6.882374,Saad_Alghamdi
-3.8448794,-8.82573,Saad_Alghamdi
-3.0791526,-10.175788,Saad_Alghamdi
0.31345826,10.748574,Saad_Alghamdi
-4.7937665,-7.3135104,Saad_Alghamdi
-6.02942,-7.1343827,Saad_Alghamdi
0.10808366,11.107852,Saad_Alghamdi
-0.96619064,-4.085678,Saad_Alghamdi
-2.9456408,-10.240938,Saad_Alghamdi
-2.6251998,-3.873091,Saad_Alghamdi
-4.729582,-7.489454,Saad_Alghamdi
3.3507218,6.5832577,Saad_Alghamdi
-4.8839417,-7.3901987,Saad_Alghamdi
0.18471025,11.045406,Saad_Alghamdi
2.0162435,-3.9890666,Saad_Alghamdi
-3.4629238,-9.4182005,Saad_Alghamdi
-3.4401464,-9.823208,Saad_Alghamdi
4.4467573,6.5040264,Saad_Alghamdi
-3.4547098,-9.573458,Saad_Alghamdi
-5.42405,-7.602346,Saad_Alghamdi
-3.5051293,-9.760634,Saad_Alghamdi
-1.1637124,-4.021313,Saad_Alghamdi
-0.7028473,-3.9563155,Saad_Alghamdi
-0.6870231,-3.9868493,Saad_Alghamdi
-3.1659,-10.169991,Saad_Alghamdi
-0.7952249,-3.9628515,Saad_Alghamdi
2.490081,-3.2035165,Saad_Alghamdi
-4.15253,-8.488228,Saad_Alghamdi
3.5360498,6.555874,Saad_Alghamdi
2.088819,-3.9558794,Saad_Alghamdi
0.5915522,10.664913,Saad_Alghamdi
-4.2516966,-8.380792,Saad_Alghamdi
2.7947571,7.0870643,Saad_Alghamdi
1.6842507,-1.7353026,Saad_Alghamdi
-0.5556121,4.4441137,Saad_Alghamdi
-1.1090058,-3.2737374,Saad_Alghamdi
2.170278,-3.8980083,Saad_Alghamdi
-0.59404236,-12.33178,Saad_Alghamdi
3.7958558,6.756682,Saad_Alghamdi
-0.42895553,-3.9816215,Saad_Alghamdi
-3.0992827,-10.1830015,Saad_Alghamdi
-1.2420723,-4.031381,Saad_Alghamdi
-3.1420376,-10.228436,Saad_Alghamdi
-5.9017534,-7.548255,Saad_Alghamdi
-4.7425184,-8.0754595,Saad_Alghamdi
-6.732431,-2.9066818,Saad_Alghamdi
2.9015644,7.3983483,Saad_Alghamdi
-0.5536303,-3.984617,Saad_Alghamdi
-0.5272071,-3.579962,Saad_Alghamdi
2.5348213,7.505345,Saad_Alghamdi
4.8773046,6.3664203,Saad_Alghamdi
2.236646,7.795211,Saad_Alghamdi
1.9102948,-3.650333,Saad_Alghamdi
-4.9123783,-8.042259,Saad_Alghamdi
-3.1542253,-10.14959,Saad_Alghamdi
2.4363394,-2.4850764,Saad_Alghamdi
-1.8548901,-3.8183904,Saad_Alghamdi
4.641733,6.2704124,Saad_Alghamdi
-1.0481992,-4.0471816,Saad_Alghamdi
-0.521058,-3.9864016,Saad_Alghamdi
-0.7432355,-3.994223,Saad_Alghamdi
1.5299811,7.7650704,Saad_Alghamdi
3.244942,6.8451977,Saad_Alghamdi
-0.4930725,-3.993059,Saad_Alghamdi
-6.1422596,-6.747312,Saad_Alghamdi
4.6287875,6.4638066,Saad_Alghamdi
4.639047,6.372955,Saad_Alghamdi
-0.6336087,-3.9719007,Saad_Alghamdi
4.027291,6.568357,Saad_Alghamdi
-2.1855218,-4.132232,Saad_Alghamdi
-5.488885,-7.0150614,Saad_Alghamdi
-3.3026285,-9.790556,Saad_Alghamdi
2.4195106,-2.5908303,Saad_Alghamdi
-4.9371634,-7.620359,Saad_Alghamdi
-6.0238204,-7.4545836,Saad_Alghamdi
1.868562,-3.5874238,Saad_Alghamdi
2.4198687,6.989482,Saad_Alghamdi
1.8962636,-3.7928765,Saad_Alghamdi
-3.886134,-9.304062,Saad_Alghamdi
-3.0780141,-10.317822,Saad_Alghamdi
-0.69911,-3.9025733,Saad_Alghamdi
-5.698142,-7.5012236,Saad_Alghamdi
-3.4279873,-9.314297,Saad_Alghamdi
-0.5096756,-12.346107,Saad_Alghamdi
3.8698714,6.651069,Saad_Alghamdi
-3.72585,-9.288778,Saad_Alghamdi
-3.4257097,-9.539036,Saad_Alghamdi
1.4267288,7.676223,Saad_Alghamdi
-5.3167443,-7.009135,Saad_Alghamdi
-3.2708943,-10.060368,Saad_Alghamdi
-4.595625,-7.6469493,Saad_Alghamdi
-5.1009765,-4.3760242,Saad_Alghamdi
2.8522177,6.9003377,Saad_Alghamdi
4.2527885,6.58974,Saad_Alghamdi
0.09639099,11.050024,Saad_Alghamdi
-3.2656908,-9.93775,Saad_Alghamdi
-1.2328255,-4.08524,Saad_Alghamdi
3.388863,6.7320447,Saad_Alghamdi
-3.0947263,-10.262524,Saad_Alghamdi
-4.937209,-7.4769683,Saad_Alghamdi
-5.586025,-4.2083993,Saad_Alghamdi
2.1880274,-3.8419669,Saad_Alghamdi
2.3161817,-3.7689419,Saad_Alghamdi
4.319885,6.530436,Saad_Alghamdi
-3.3583724,-9.534324,Saad_Alghamdi
-3.1052883,-10.248047,Saad_Alghamdi
-5.489793,-6.956922,Saad_Alghamdi
-0.844996,-4.1251163,Saad_Alghamdi
-5.4478755,-7.3695607,Saad_Alghamdi
-3.3981397,-10.00369,Saad_Alghamdi
0.1267957,11.121702,Saad_Alghamdi
-4.3917994,-8.865554,Saad_Alghamdi
2.3895113,-2.7744572,Saad_Alghamdi
-2.3003168,-4.1408024,Saad_Alghamdi
0.18643604,6.3051486,AbdulRahman_Alsudais
-10.176748,2.1310787,AbdulRahman_Alsudais
1.2743728,6.1727333,AbdulRahman_Alsudais
7.758402,-8.802757,AbdulRahman_Alsudais
-1.3180984,5.9832096,AbdulRahman_Alsudais
7.7293434,-8.787491,AbdulRahman_Alsudais
7.9109216,-8.878306,AbdulRahman_Alsudais
-1.6313413,0.22148307,AbdulRahman_Alsudais
-10.364316,-2.0730813,AbdulRahman_Alsudais
7.3504534,-8.513133,AbdulRahman_Alsudais
-1.6488959,0.25892574,AbdulRahman_Alsudais
-10.182174,-1.9288208,AbdulRahman_Alsudais
-9.876865,3.1891503,AbdulRahman_Alsudais
-6.440121,5.0589867,AbdulRahman_Alsudais
1.1143051,5.3609347,AbdulRahman_Alsudais
0.31433555,5.500393,AbdulRahman_Alsudais
-0.2910518,6.438732,AbdulRahman_Alsudais
0.18604355,5.8786745,AbdulRahman_Alsudais
-5.7709928,2.603402,AbdulRahman_Alsudais
-1.125692,5.899012,AbdulRahman_Alsudais
-9.052068,-1.1155946,AbdulRahman_Alsudais
0.16542695,6.4494977,AbdulRahman_Alsudais
1.3646977,5.3722353,AbdulRahman_Alsudais
1.7475319,6.180667,AbdulRahman_Alsudais
-10.332091,-2.0634778,AbdulRahman_Alsudais
7.6502986,-8.753005,AbdulRahman_Alsudais
-1.6593533,4.740174,AbdulRahman_Alsudais
1.1800021,5.4024115,AbdulRahman_Alsudais
-10.126697,-1.8441831,AbdulRahman_Alsudais
0.032038685,6.535254,AbdulRahman_Alsudais
-1.7244,0.25123784,AbdulRahman_Alsudais
-1.494867,4.651848,AbdulRahman_Alsudais
-6.3110957,5.0186386,AbdulRahman_Alsudais
-1.3561133,0.33381525,AbdulRahman_Alsudais
-1.7612647,0.23496304,AbdulRahman_Alsudais
7.7550106,-8.81563,AbdulRahman_Alsudais
-1.6711749,5.3991523,AbdulRahman_Alsudais
7.4824705,-8.640856,AbdulRahman_Alsudais
-5.865228,2.8107617,AbdulRahman_Alsudais
-1.661968,0.24605747,AbdulRahman_Alsudais
-1.0152606,5.608326,AbdulRahman_Alsudais
-1.5636292,0.24611996,AbdulRahman_Alsudais
-8.160563,-4.7129154,AbdulRahman_Alsudais
8.050989,-8.976614,AbdulRahman_Alsudais
-1.864773,4.7007017,AbdulRahman_Alsudais
6.931288,-8.089336,AbdulRahman_Alsudais
8.050812,-8.978074,AbdulRahman_Alsudais
1.6047025,6.139015,AbdulRahman_Alsudais
8.089705,-8.992321,AbdulRahman_Alsudais
1.6012937,6.234586,AbdulRahman_Alsudais
7.851327,-8.865477,AbdulRahman_Alsudais
0.28683403,5.8526444,AbdulRahman_Alsudais
-6.1700716,5.0039115,AbdulRahman_Alsudais
-5.805814,2.505638,AbdulRahman_Alsudais
-9.022153,-0.9040962,AbdulRahman_Alsudais
7.991476,-8.943561,AbdulRahman_Alsudais
-5.731371,2.4241664,AbdulRahman_Alsudais
1.3208265,5.334963,AbdulRahman_Alsudais
-10.230863,-1.9421184,AbdulRahman_Alsudais
-6.2745633,5.0502024,AbdulRahman_Alsudais
-5.7711244,2.562803,AbdulRahman_Alsudais
-10.517221,1.1037761,AbdulRahman_Alsudais
-6.24851,4.957182,AbdulRahman_Alsudais
-3.7586753,7.357294,AbdulRahman_Alsudais
-10.242013,-1.9440808,AbdulRahman_Alsudais
-1.4755372,0.19100064,AbdulRahman_Alsudais
-6.2926354,5.023432,AbdulRahman_Alsudais
-9.951933,3.2124178,AbdulRahman_Alsudais
0.5945142,5.690772,AbdulRahman_Alsudais
-1.777744,4.8154254,AbdulRahman_Alsudais
-0.8301549,6.3278666,AbdulRahman_Alsudais
